articleID,headlines,userID,numUpvotes,numDownvotes
1043,Stroud's throws to WRs impress at OSU pro day,user_7,72,38
1044,"QB Corral throws for NFL teams, shows mobility",user_37,42,81
1045,"Michaels, ESPN's Herbstreit to call NFL on Prime",user_1,4,76
1046,"Sources: Jets, Fins in trade talks for Chiefs' Hill",user_84,11,26
1047,"NFL free-agency buzz for all 32 teams: Key moves, deals that fell through and what's next",user_61,96,72
1048,Bengals waive OL Johnson just after signing him,user_36,49,20
1049,"New USFL rules: 3-point tries, overtime shootout",user_67,5,78
1050,Colts QB Ryan: 'Time was right' for team change,user_44,55,34
1051,Sources: Vikes land OLB Smith with $42M deal,user_89,51,48
1052,"Rams want OBJ back, talking deal with Donald",user_64,99,11
1053,WR Adams: Joining Raiders 'a dream come true',user_27,51,50
1054,Tomlin among crowd for Willis workout at Liberty,user_3,45,96
1055,"Sources: Bucs, Fournette reach 3-year, $21M deal",user_89,54,46
1056,"NFL free-agency flips: Who changed course on where to sign, from Antoine Winfield to Za'Darius Smith",user_75,7,29
1057,NFL quarterback prospect Malik Willis brings 'once in a lifetime' pro day to Liberty,user_88,53,24
1058,"Elite QBs, elite pass-rushers and a major influx of talent: Is the AFC West the NFL's premier division?",user_23,25,91
1059,Matt Ryan trade: Falcons' Cordarrelle Patterson and Saints' Cam Jordan have amazing reactions to move,user_52,70,60
1060,"'Patriots for life,' Julian Edelman training with Tom Brady sparks response from Gronk and Matthew Judon",user_23,92,41
1061,QB Winston returns to Saints on two-year deal,user_45,36,39
1062,"Bills adding RB Johnson, WR Crowder to offense",user_65,89,3
1063,Pickett's hand size up 1/8 inch at pro day for Pitt,user_57,3,17
1064,"Falcons trade Ryan to Colts, get deal with Mariota",user_18,13,17
1065,Source: Falcons add Carter to bolster pass rush,user_60,41,57
1066,Stafford happy to put 'roots down' with Rams,user_25,97,51
1067,Cowboys keep top tackler Kearse on 2-year deal,user_91,91,71
1068,"Atlanta Falcons QB Matt Ryan deserved a better send-off, but these things often get messy",user_91,97,40
1069,Gibbs among HOF excellence awards winners,user_54,61,19
1070,Bengals release CB Waynes after injury issues,user_58,78,91
1071,Bucs' Godwin: Brady text crystalized his future,user_37,50,42
1072,Best fits for three NFL teams that still need QBs: Barnwell projects where Mayfield and more could land,user_36,92,77
1073,Ravens bring back FB Ricard on 3-year contract,user_26,95,54
1074,OT Brown agrees to 2-year deal to return to Pats,user_65,7,24
1075,Bengals give ex-Cowboys OL Collins 3-year deal,user_27,64,97
1076,Panthers sign ex-Raiders LB Littleton for one year,user_64,29,82
1077,Chargers reach deal with free-agent TE Everett,user_62,4,12
1078,Source: Seahawks agree to re-sign RB Penny,user_78,51,79
1079,Browns say research into Watson was 'extensive',user_55,75,94
1080,Bills adding QB Keenum from Browns in trade,user_43,1,23
1081,Sources: Rams lock up Stafford with $160M deal,user_3,15,50
1082,Sources: Titans acquire WR Woods from Rams,user_44,47,100
1083,Sources: Browns add Brissett as Watson's backup,user_52,51,70
1084,Sources: Packers TE Tonyan stays on 1-year deal,user_11,25,76
1085,"Source: Pack keep CB Douglas for 3 years, $21M",user_6,51,10
1086,"Trade gives 'clarity' to Watson, Texans, GM says",user_64,11,36
1087,"Source: Patterson, Falcons agree on 2-year deal",user_69,59,46
1088,"At what price? Deshaun Watson trade might cost Browns more than money, draft picks",user_5,42,15
1089,"How Joe Gibbs, film study and analytics led the Commanders to Carson Wentz",user_92,57,35
1090,Eagles bring back Pro Bowler Cox on 1-year deal,user_8,54,51
1091,Anheuser-Busch severs ties with Commanders ,user_91,84,25
1092,"Sources: Watson picks Browns, to get $230M",user_65,15,4
1093,Panthers keep Jackson in fold with 3-year deal,user_19,45,7
1094,Longtime NFL reporter John Clayton dies at 67,user_34,59,88
1095,Source: Michigan's Ojabo tore Achilles at pro day,user_20,62,52
1096,Michigan LB Ojabo injures leg at pro day workout,user_51,31,55
1097,Bills GM frustrated by Washington's McKissic offer,user_40,74,94
1098,"A wild quarterback offseason: NFL experts pick best, worst QB moves and predict what happens next",user_33,93,13
1099,"Five NFL draft takeaways from free agency: Shifting needs in the top 10, QB dominoes, more",user_35,15,4
1100,Gregory: 'Crazy' week led to signing with Broncos,user_39,14,95
1101,How the Houston Texans went from contender to reset after trading Deshaun Watson to the Cleveland Browns,user_65,58,93
1102,Sources: Cowboys agree to deal with OLB Fowler ,user_72,56,99
1103,Jets OL coach Benton arrested on DUI charge,user_40,46,1
1104,Source: Chiefs adding JuJu to offensive firepower,user_94,70,7
1105,Safety Harris returns to Eagles on 1-year deal,user_72,24,80
1106,"Source: Titans, Hooper reach 1-year, $6M deal",user_20,7,18
1107,"Seahawks release Dunlap, Hyder in D-line shuffle",user_67,28,11
1108,"Panthers, Moore reach new 4-year, $73M deal",user_40,1,41
1109,Panthers sign former Washington DT Ioannidis,user_22,68,76
1110,Packers ship star WR Adams to Raiders for picks,user_43,94,30
1111,Bucs' Gage thought Brady's call was a prank,user_39,54,43
1112,Bears not signing Ogunjobi after failed physical,user_34,41,34
1113,Lotulelei odd man out on Bills' overhauled D-line,user_97,59,8
1114,"Baker asks for trade, but Browns to deny request",user_33,7,82
1115,Vikings rework Thielen's deal for salary cap relief,user_18,100,80
1116,"Source: Dallas, Vander Esch agree on 1-yr. deal",user_58,68,41
1117,Lions re-sign edge rusher Harris on 2-year deal,user_4,100,54
1118,"Source: Watson teams down to Falcons, Saints",user_59,38,100
1119,Source: Former Giants safety Ryan joining Bucs,user_5,25,92
1120,Why Las Vegas will soon regret the Davante Adams trade: Barnwell pokes holes in seven Raiders assumptions,user_14,68,95
1121,Miller says 'something special' about joining Bills,user_81,85,75
1122,"Sources: Rams add WR Robinson, still eye OBJ",user_47,72,8
1123,Davante Adams trade to the Las Vegas Raiders takes over social media,user_72,40,56
1124,Jets CB Reed 'felt disrespected' by Seattle's offer,user_37,91,81
1125,Jones: Crosby big reason why I chose Raiders,user_65,28,38
1126,Source: LB Smith backs out of deal with Ravens,user_43,65,51
1127,Cowboys release starting right tackle La'el Collins,user_63,83,50
1128,"Source: Eagles cut Cox, open to re-signing him",user_53,89,34
1129,New-look Giants cut ties with veteran safety Ryan,user_59,74,31
1130,Trubisky says Steelers 'where I wanted to be',user_64,45,30
1131,Wentz: Important to be 'wanted' by Commanders,user_74,13,53
1132,Six NFL teams acing free agency: Who are the most improved franchises so far?,user_53,18,91
1133,Source: Falcons add CB Hayward to secondary,user_64,36,7
1134,Bills cut Beasley after not finding trade partner,user_16,75,69
1135,LB Miller headed to Buffalo on 6-year contract,user_78,78,67
1136,Source: Browns out of running to land Watson,user_57,7,17
1137,Steelers release LB Schobert after adding Jack,user_57,1,99
1138,"Source: Commanders, OL Norwell reach deal ",user_52,67,50
1139,Source: Eagles GM Roseman signs 3-year deal,user_37,64,9
1140,"Source: Jets land another TE, agree with Conklin",user_45,78,4
1141,"Carroll, Schneider: We owed LB Wagner better",user_85,34,89
1142,"Staley, Chargers 'excited' to add Mack to defense",user_44,84,63
1143,"Sources: Bucs, Godwin reach 3-year, $60M deal",user_75,61,36
1144,Rams release punter Hekker after 10 seasons,user_83,72,9
1145,"LB Nwosu, Seahawks agree to 2-year, $20M deal",user_65,12,32
1146,"RB Mostert joins Miami, reunites with McDaniel",user_76,80,34
1147,"Wilson: Goal in Denver '3, 4 more Super Bowls'",user_56,24,79
1148,Gladney signs with Cards after not guilty verdict,user_85,9,84
1149,Baalke: Jags hope to rely less on FA in future,user_68,75,75
1150,Source: Ex-Jaguars LB Jack set to join Steelers,user_3,20,35
1151,"Raiders add Jones, trade Ngakoue, sources say",user_89,72,92
1152,Sources: Titans plan to release WR Julio Jones,user_67,43,64
1153,Agent: Washington 'lied to our face' on Ioannidis,user_87,65,39
1154,Source: Raiders releasing trailblazing DE Nassib,user_53,57,25
1155,Source: Pass-rusher Smith returning to Baltimore,user_1,26,66
1156,Jaguars add CB Williams to free-agent haul,user_1,23,50
1157,"Source: Browns to cut TE Hooper, save $9.5M",user_86,67,62
1158,Source: Jets bringing back Flacco on $3.5M deal,user_38,55,41
1159,"McKissic flips on Bills, returning to Commanders",user_61,6,93
1160,Barnwell picks early NFL free-agency winners and losers: Who has stood out so far?,user_52,76,28
1161,"ESPN signs Buck, Aikman to be new MNF voices",user_40,27,9
1162,NFL teams submit 2 proposals to adjust overtime,user_4,7,9
1163,Sources: Falcons sleeper team in Watson pursuit,user_32,95,70
1164,"Sources: Jets add CB Reed, S Whitehead to D",user_68,14,96
1165,Mayfield thanks fans as Browns meet with Watson,user_55,78,72
1166,"Source: QB Taylor to join Giants for 2 years, $17M",user_29,70,100
1167,"Sources: Gregory flips on Dallas, to join Broncos",user_65,15,96
1168,Source: Saints agree to 3-year deal with Maye,user_39,44,35
1169,"Sources: Ravens add safety Williams, OT Moses",user_35,72,54
1170,Denver Broncos social media post encapsulates Randy Gregory's flip from Dallas Cowboys,user_7,10,10
1171,Rams LT Whitworth retires after 16 NFL seasons,user_95,80,47
1172,NFL awards 39 compensatory picks to 16 teams,user_64,50,65
1173,Vikings reach deal with ex-Cardinals LB Hicks,user_32,54,80
1174,"Source: Steelers add guard Daniels, CB Wallace",user_36,49,93
1175,Jags cut top tackler Jack following spendfest,user_26,10,56
1176,"Sources: Bucs to ink WR Gage, trade for Pats G",user_8,91,33
1177,"Walker commits to Lions, but 'tired of losing'",user_41,4,56
1178,Titans release veteran CB Jenkins after 1 season,user_57,86,65
1179,Rodgers' deal includes $150M over first 3 years,user_37,75,66
1180,USFL to use NFL developmental refs in April,user_1,41,6
1181,"Source: Falcons sign K Koo to 5-yr., $24M deal",user_89,11,62
1182,"Tretter, president of NFLPA, released by Browns",user_83,54,30
1183,Source: Patriots re-signing longtime RB White,user_56,46,61
1184,Ex-Dallas OL Williams signing deal with Dolphins,user_36,27,34
1185,Ward to leave Chiefs for 3-year deal with Niners,user_62,79,62
1186,Source: Ex-Jags WR Chark to sign with Lions,user_51,12,45
1187,Cowboys to bring back Hooker on 2-year deal,user_34,14,33
1188,Browns trade LB Wilson to Pats for LB Winovich,user_40,44,17
1189,Vikings release DT Pierce after only 8 games,user_7,7,47
1190,"Source: Jackson to Chargers for 5 years, $82.5M",user_6,36,3
1191,"Sources: G Scherff, WR Kirk in Jaguars' big haul",user_41,59,80
1192,Source: Panthers welcome Vikings safety Woods,user_18,49,85
1193,Source: Chiefs rework Pro Bowl DE Clark's deal,user_29,59,50
1194,Source: Safety Reid to ink 3-year deal with Chiefs,user_4,71,59
1195,Sources: DT Jones gets 3-year deal from Broncos,user_23,53,97
1196,Sources: Cowboys keep Lawrence with new deal,user_14,76,36
1197,QB Trubisky says he plans to sign with Steelers,user_26,22,8
1198,"Rams keeping Allen, Noteboom on 3-year deals",user_42,35,98
1199,"Jets add OG Tomlinson, TE Uzomah, keep Berrios",user_78,54,19
1200,"Bills release OT Williams, give C Morse extension",user_75,100,58
1201,Source: Bucs to keep CB Davis with 3-year deal,user_7,57,26
1202,"Sources: Panthers, Saints to meet Watson soon",user_17,61,51
1203,Flores urges Goodell to keep lawsuit in court,user_24,64,76
1204,"Fins keep Ogbah, add RB Edmonds, WR Wilson",user_54,24,56
1205,RB Conner stays with Cardinals on 3-year deal,user_88,60,26
1206,"Sources: Bengals add Cappa, Karras to boost OL",user_47,16,67
1207,"Pack keep LB Campbell with 5-year, $50M deal",user_37,44,80
1208,Big bets on Bucs before Brady announced return,user_20,86,31
1209,Source: Bengals DT Ogunjobi to sign with Bears,user_3,29,3
1210,Source: Diggs agrees to re-sign with Seahawks,user_46,39,73
1211,Source: Titans re-sign C Jones to two-year deal,user_23,21,68
1212,Pass-rusher Reddick plans to sign with Eagles,user_65,49,58
1213,Source: Pats' Slater returning for 15th season,user_97,70,40
1214,Browns release five-time Pro Bowl WR Landry,user_52,95,11
1215,NFL free agency: Looking at the top fantasy football storylines ,user_15,72,19
1216,"Pack extend Preston Smith, cut Za'Darius Smith",user_78,93,77
1217,"Source: Falcons, LT Matthews agree to extension",user_41,59,86
1218,Hoyer back for third stint with Pats on 2-year deal,user_31,5,54
1219,Commanders ink OC Turner to 3-year extension,user_100,68,74
1220,'Unfinished business': Brady returning as Bucs QB ,user_48,87,47
1221,Center Jensen agrees to 3-year deal with Bucs,user_56,63,78
1222,Tom Brady unretires from NFL; social media reacts accordingly,user_24,53,52
1223,"Cardinals, TE Ertz agree to new three-year pact",user_57,39,59
1224,Source: Vikes give Cousins extension worth $35M,user_100,94,9
1225,Sources: Cowboys to trade Cooper to Browns,user_50,2,5
1226,Bills bringing back WR McKenzie on 2-year deal,user_54,65,1
1227,Sources: Cowboys keep Gallup with $62.5M deal,user_82,82,14
1228,McCourty has kids announce return to Patriots,user_12,75,30
1229,WR Lockett volunteers to catch passes from Kap,user_38,5,15
1230,Brady's final TD ball goes for $518K at auction,user_5,62,11
1231,Last-minute free agency buzz: Could Baker Mayfield get traded? Will Allen Robinson break the bank?,user_82,19,88
1232,Source: Panthers plan 'aggressive' Watson offer,user_33,35,38
1233,Saying 'I do' on the beach: Patrick Mahomes and Brittany Matthews tie the knot in Hawai'i,user_31,66,19
1234,Source: Bucs re-sign OG Stinnie to 1-year deal,user_64,32,76
1235,"Our one-stop NFL free agency cheat sheet: Guide to top available players, teams to watch, more",user_78,4,96
1236,Falcons trim Ryan's record cap hit down to $37M,user_6,40,57
1237,Cowboys give RT Collins permission to find trade,user_48,4,74
1238,No charges for Watson; QB vows to 'rebuild' name,user_72,50,78
1239,Tannenbaum: Five NFL free agents I'd try to sign -- and what deal I'd offer each player,user_92,62,37
1240,Gregg Popovich and Tim Duncan among winningest coach-athlete duos in sports history,user_49,12,35
1241,"Source: Martinez reworks deal, saves Giants $6M",user_13,94,21
1242,"Raiders lock up DE Crosby on 4-year, $95M deal",user_26,63,99
1243,"Sources: Bears releasing RB Cohen, DT Goldman",user_70,63,4
1244,Texans QB Watson begins depositions in lawsuit,user_61,75,2
1245,Browns' Tretter reelected players' union head,user_74,84,50
1246,"Cowboys move on from PK Zuerlein, TE Jarwin",user_79,44,39
1247,Source: Eagles make Kelce highest-paid center,user_24,64,73
1248,FAQ: Calvin Ridley exemplifies challenge of stopping players from betting,user_64,48,54
